date,dc_id,sku_id,demand_units,flu_season_index,promo_flag,physical_inventory,reserved_inventory,inbound_inventory,safety_stock,reorder_point,stockout_flag
2026-06-30,DC005,MED015,121.93,0.4,0,1268.0,149.0,0.0,56,935,0
2026-06-30,DC006,MED015,146.62,0.4,0,1256.0,153.0,1245.0,58,914,0
2026-06-30,DC007,MED015,143.8,0.4,0,880.1,122.0,0.0,281,1074,0
2026-06-30,DC008,MED015,169.54,0.4,0,524.6,41.0,1245.0,55,956,0
2026-06-30,DC001,MED016,42.26,0.4,0,284.8,24.0,454.0,49,295,0
2026-06-30,DC002,MED016,0.0,0.4,0,446.3,42.0,0.0,108,330,0
2026-06-30,DC003,MED016,15.36,0.4,0,372.2,32.0,0.0,55,296,0
2026-06-30,DC004,MED016,56.26,0.4,0,626.4,89.0,0.0,54,327,0
2026-06-30,DC005,MED016,0.0,0.4,0,443.8,42.0,454.0,172,432,0
2026-06-30,DC006,MED016,0.0,0.4,0,373.7,42.0,454.0,84,333,0
2026-06-30,DC007,MED016,20.84,0.4,0,288.1,34.0,454.0,46,315,0
2026-06-30,DC008,MED016,62.09,0.4,0,134.5,12.0,454.0,51,293,0
2026-06-30,DC001,MED017,43.0,0.4,0,183.6,20.0,0.0,65,252,0
2026-06-30,DC002,MED017,47.55,0.4,0,72.1,7.0,292.0,83,268,0
2026-06-30,DC003,MED017,44.49,0.4,0,333.6,19.0,0.0,19,230,0
2026-06-30,DC004,MED017,43.51,0.4,0,191.4,22.0,292.0,82,264,0
2026-06-30,DC005,MED017,40.07,0.4,0,242.9,21.0,292.0,28,240,0
2026-06-30,DC006,MED017,50.09,0.4,0,0.0,0.0,292.0,17,228,1
2026-06-30,DC007,MED017,36.04,0.4,0,217.6,31.0,0.0,86,273,0
2026-06-30,DC008,MED017,42.89,0.4,0,98.5,13.0,292.0,39,241,0
2026-06-30,DC001,MED018,69.78,0.4,0,79.1,8.0,429.0,90,369,0
2026-06-30,DC002,MED018,,0.4,0,558.9,80.0,0.0,36,334,0
2026-06-30,DC003,MED018,23.41,0.4,0,273.9,19.0,0.0,110,370,0
2026-06-30,DC004,MED018,13.79,0.4,0,480.2,36.0,0.0,101,362,0
2026-06-30,DC005,MED018,61.55,0.4,0,500.2,65.0,0.0,31,336,0
2026-06-30,DC006,MED018,62.7,0.4,0,254.8,34.0,429.0,43,340,0
2026-06-30,DC007,MED018,44.21,0.4,0,305.7,31.0,0.0,34,334,0
2026-06-30,DC008,MED018,28.3,0.4,0,245.4,19.0,429.0,31,338,0
2026-06-30,DC001,MED019,87.07,0.4,0,462.6,44.0,0.0,92,505,0
2026-06-30,DC002,MED019,112.07,0.4,0,629.1,58.0,0.0,91,504,0
2026-06-30,DC003,MED019,65.86,0.4,0,111.5,7.0,609.0,41,472,0
2026-06-30,DC004,MED019,109.8,0.4,0,331.4,28.0,609.0,43,459,0
2026-06-30,DC005,MED019,57.82,0.4,0,454.5,23.0,609.0,146,562,0
2026-06-30,DC006,MED019,68.36,0.4,0,457.2,40.0,609.0,40,467,0
2026-06-30,DC007,MED019,91.89,0.4,0,345.5,47.0,609.0,42,475,0
2026-06-30,DC008,MED019,107.72,0.4,0,589.5,45.0,0.0,42,482,0
2026-06-30,DC001,MED020,69.25,0.4,0,72.6,8.0,376.0,102,356,0
2026-06-30,DC002,MED020,65.1,0.4,0,138.4,8.0,376.0,67,312,0
2026-06-30,DC003,MED020,69.95,0.4,0,110.6,8.0,376.0,59,312,0
2026-06-30,DC004,MED020,58.1,0.4,0,87.7,11.0,376.0,52,308,0
2026-06-30,DC005,MED020,51.15,0.4,0,402.1,56.0,0.0,59,313,0
2026-06-30,DC006,MED020,66.77,0.4,0,259.9,39.0,376.0,68,316,0
2026-06-30,DC007,MED020,68.32,0.4,0,69.4,10.0,376.0,22,298,0
2026-06-30,DC008,MED020,64.57,0.4,0,296.6,32.0,0.0,23,296,0
2026-06-30,DC001,MED021,178.63,0.4,0,1008.2,80.0,0.0,70,1065,0
2026-06-30,DC002,MED021,203.95,0.4,0,1408.0,161.0,0.0,147,1051,0
2026-06-30,DC003,MED021,169.84,0.4,0,399.6,24.0,1413.0,277,1145,0
2026-06-30,DC004,MED021,158.06,0.4,0,1203.6,111.0,0.0,182,1147,0
2026-06-30,DC005,MED021,182.3,0.4,0,721.2,78.0,1413.0,70,1081,0
2026-06-30,DC006,MED021,174.24,0.4,0,994.2,58.0,1413.0,77,1060,0
2026-06-30,DC007,MED021,187.49,0.4,0,1698.2,245.0,0.0,225,1151,0
2026-06-30,DC008,MED021,154.44,0.4,0,1610.9,241.0,0.0,257,1151,0
2026-06-30,DC001,MED022,72.29,0.4,0,477.3,26.0,0.0,106,378,0
2026-06-30,DC002,MED022,71.78,0.4,0,375.9,40.0,0.0,26,340,0
2026-06-30,DC003,MED022,65.5,0.4,0,404.6,58.0,0.0,142,423,0
2026-06-30,DC004,MED022,56.09,0.4,0,371.1,37.0,0.0,25,337,0
2026-06-30,DC005,MED022,75.52,0.4,0,166.8,16.0,424.0,104,372,0
2026-06-30,DC006,MED022,51.61,0.4,0,257.6,16.0,424.0,99,364,0
2026-06-30,DC007,MED022,76.82,0.4,1,282.0,16.0,0.0,57,357,0
2026-06-30,DC008,MED022,65.05,0.4,0,176.2,18.0,424.0,26,328,0
2026-06-30,DC001,MED023,0.0,0.4,0,885.3,50.0,0.0,63,426,0
2026-06-30,DC002,MED023,87.71,0.4,0,300.8,16.0,0.0,56,405,0
2026-06-30,DC003,MED023,45.52,0.4,0,741.1,44.0,0.0,76,442,0
2026-06-30,DC004,MED023,87.61,0.4,0,804.5,61.0,0.0,59,393,0
2026-06-30,DC005,MED023,105.51,0.4,0,815.1,49.0,0.0,68,525,0
2026-06-30,DC006,MED023,40.84,0.4,0,330.0,42.0,642.0,55,427,0
2026-06-30,DC007,MED023,82.35,0.4,0,325.0,36.0,642.0,50,397,0
2026-06-30,DC008,MED023,15.85,0.4,0,996.8,96.0,0.0,90,427,0
2026-06-30,DC001,MED024,45.41,0.4,0,265.4,27.0,0.0,76,286,0
2026-06-30,DC002,MED024,35.73,0.4,0,259.7,36.0,0.0,55,280,0
2026-06-30,DC003,MED024,48.22,0.4,0,232.7,33.0,0.0,21,272,0
2026-06-30,DC004,MED024,50.21,0.4,0,167.3,12.0,344.0,64,296,0
2026-06-30,DC005,MED024,39.07,0.4,0,374.8,36.0,0.0,20,259,0
2026-06-30,DC006,MED024,46.6,0.4,0,167.9,21.0,344.0,38,274,0
2026-06-30,DC007,MED024,50.87,0.4,0,320.3,47.0,0.0,98,295,0
2026-06-30,DC008,MED024,42.79,0.4,0,358.5,28.0,0.0,97,320,0
2026-06-30,DC001,MED025,181.08,0.4,0,1512.0,169.0,0.0,52,939,0
2026-06-30,DC002,MED025,140.43,0.4,0,706.6,93.0,0.0,247,1023,0
2026-06-30,DC003,MED025,167.67,0.4,0,503.9,65.0,1266.0,182,1011,0
2026-06-30,DC004,MED025,159.92,0.4,0,1566.4,157.0,0.0,318,1090,0
2026-06-30,DC005,MED025,114.27,0.4,0,1424.6,168.0,0.0,50,956,0
2026-06-30,DC006,MED025,165.19,0.4,0,911.5,65.0,1266.0,51,953,0
2026-06-30,DC007,MED025,158.83,0.4,0,921.0,106.0,0.0,323,1089,0
2026-06-30,DC008,MED025,144.25,0.4,0,428.3,32.0,1266.0,183,1000,0
2026-06-30,DC001,MED026,123.43,0.4,0,628.9,33.0,1028.0,244,874,0
2026-06-30,DC002,MED026,125.85,0.4,0,1140.9,80.0,0.0,48,771,0
2026-06-30,DC003,MED026,143.08,0.4,0,486.1,46.0,0.0,188,818,0
2026-06-30,DC004,MED026,108.16,0.4,0,953.3,123.0,0.0,157,815,0
2026-06-30,DC005,MED026,147.19,0.4,0,899.9,60.0,1028.0,240,869,0
2026-06-30,DC006,MED026,95.06,0.4,0,579.5,82.0,1028.0,49,765,0
2026-06-30,DC007,MED026,81.86,0.4,0,492.4,37.0,1028.0,192,836,0
2026-06-30,DC008,MED026,127.81,0.4,0,689.2,38.0,1028.0,45,790,0
2026-06-30,DC001,MED027,124.65,0.4,0,868.1,59.0,0.0,46,685,0
2026-06-30,DC002,MED027,98.78,0.4,0,479.1,71.0,0.0,43,684,0
2026-06-30,DC003,MED027,61.3,0.4,0,385.9,55.0,899.0,205,766,0
2026-06-30,DC004,MED027,,0.4,0,458.7,64.0,899.0,38,679,0
2026-06-30,DC005,MED027,109.86,0.4,0,1071.8,137.0,0.0,44,675,0
2026-06-30,DC006,MED027,101.83,0.4,0,1153.2,137.0,0.0,55,700,0
2026-06-30,DC007,MED027,125.1,0.4,0,512.8,34.0,899.0,231,786,0
2026-06-30,DC008,MED027,103.32,0.4,0,912.0,117.0,0.0,42,678,0
2026-06-30,DC001,MED028,47.18,0.4,0,336.2,37.0,0.0,126,355,0
2026-06-30,DC002,MED028,54.87,0.4,0,94.4,7.0,349.0,55,293,0
2026-06-30,DC003,MED028,60.04,0.4,0,119.0,9.0,349.0,49,286,0
2026-06-30,DC004,MED028,62.5,0.4,0,117.9,6.0,349.0,48,286,0
2026-06-30,DC005,MED028,51.79,0.4,0,280.1,35.0,349.0,20,272,0
2026-06-30,DC006,MED028,53.1,0.4,0,9.9,1.0,349.0,20,273,0
2026-06-30,DC007,MED028,58.31,0.4,0,44.4,2.0,349.0,38,283,0
2026-06-30,DC008,MED028,47.12,0.4,0,284.2,42.0,0.0,20,276,0
2026-06-30,DC001,MED029,75.0,0.4,0,468.9,39.0,0.0,89,465,0
2026-06-30,DC002,MED029,64.68,0.4,0,400.5,45.0,0.0,148,507,0
2026-06-30,DC003,MED029,66.34,0.4,0,375.4,54.0,0.0,26,432,0
2026-06-30,DC004,MED029,58.78,0.4,0,647.5,60.0,0.0,25,389,0
2026-06-30,DC005,MED029,60.13,0.4,0,355.8,27.0,507.0,23,387,0
2026-06-30,DC006,MED029,79.13,0.4,0,600.5,46.0,0.0,105,413,0
2026-06-30,DC007,MED029,53.75,0.4,0,496.3,37.0,0.0,122,433,0
2026-06-30,DC008,MED029,54.3,0.4,0,179.7,22.0,507.0,131,437,0
2026-06-30,DC001,MED030,49.59,0.4,0,377.8,44.0,0.0,30,233,0
2026-06-30,DC002,MED030,33.12,0.4,0,412.7,30.0,0.0,30,230,0
2026-06-30,DC003,MED030,38.43,0.4,0,253.0,35.0,0.0,30,238,0
2026-06-30,DC004,MED030,8.89,0.4,0,296.6,38.0,350.0,61,242,0
2026-06-30,DC005,MED030,35.63,0.4,0,244.0,35.0,350.0,46,303,0
2026-06-30,DC006,MED030,39.13,0.4,0,610.8,91.0,0.0,79,264,0
2026-06-30,DC007,MED030,14.73,0.4,0,378.3,30.0,0.0,34,239,0
2026-06-30,DC008,MED030,36.14,0.4,0,428.5,57.0,0.0,30,243,0
2026-06-30,DC001,MED031,38.88,0.4,0,289.6,16.0,0.0,35,277,0
2026-06-30,DC002,MED031,34.45,0.4,0,219.1,20.0,0.0,51,283,0
2026-06-30,DC003,MED031,51.09,0.4,0,326.9,23.0,0.0,51,280,0
2026-06-30,DC004,MED031,52.34,0.4,0,211.9,16.0,346.0,58,288,0
2026-06-30,DC005,MED031,42.22,0.4,0,330.2,47.0,0.0,20,261,0
2026-06-30,DC006,MED031,45.45,0.4,0,317.7,43.0,346.0,67,291,0
2026-06-30,DC007,MED031,54.21,0.4,0,240.2,22.0,0.0,68,291,0
2026-06-30,DC008,MED031,36.96,0.4,0,432.3,41.0,0.0,30,266,0
2026-06-30,DC001,MED032,52.33,0.4,0,130.4,10.0,413.0,24,324,0
2026-06-30,DC002,MED032,43.84,0.4,0,338.8,48.0,0.0,22,313,0
2026-06-30,DC003,MED032,36.54,0.4,0,330.1,36.0,0.0,23,307,0
2026-06-30,DC004,MED032,43.74,0.4,0,133.6,15.0,413.0,48,327,0
2026-06-30,DC005,MED032,35.31,0.4,0,264.4,37.0,413.0,88,339,0
2026-06-30,DC006,MED032,53.22,0.4,0,265.5,31.0,413.0,24,321,0
2026-06-30,DC007,MED032,39.38,0.4,0,376.2,25.0,0.0,26,318,0
2026-06-30,DC008,MED032,32.16,0.4,0,464.8,66.0,0.0,43,342,0
2026-06-30,DC001,MED033,60.36,0.4,0,329.7,31.0,0.0,121,404,0
2026-06-30,DC002,MED033,59.58,0.4,0,456.5,58.0,0.0,25,329,0
2026-06-30,DC003,MED033,47.57,0.4,0,494.2,48.0,0.0,24,337,0
2026-06-30,DC004,MED033,59.89,0.4,0,459.4,62.0,0.0,74,364,0
2026-06-30,DC005,MED033,41.89,0.4,0,147.5,11.0,442.0,24,332,0
2026-06-30,DC006,MED033,47.06,0.4,0,533.7,70.0,0.0,26,335,0
2026-06-30,DC007,MED033,56.36,0.4,0,462.9,29.0,0.0,26,340,0
2026-06-30,DC008,MED033,63.83,0.4,0,431.5,63.0,0.0,70,370,0
2026-06-30,DC001,MED034,129.58,0.4,0,1069.8,113.0,0.0,318,1064,0
2026-06-30,DC002,MED034,126.93,0.4,0,955.6,53.0,0.0,47,890,0
2026-06-30,DC003,MED034,146.56,0.4,0,247.6,26.0,1036.0,205,986,0
2026-06-30,DC004,MED034,124.79,0.4,0,1310.6,118.0,0.0,143,826,0
2026-06-30,DC005,MED034,119.02,0.4,0,1237.0,106.0,0.0,40,769,0
2026-06-30,DC006,MED034,131.86,0.4,0,434.1,60.0,1036.0,45,782,0
2026-06-30,DC007,MED034,141.39,0.4,0,1072.0,59.0,0.0,177,828,0
2026-06-30,DC008,MED034,121.72,0.4,0,1137.8,150.0,0.0,126,817,0
2026-06-30,DC001,MED035,59.2,0.4,0,187.9,14.0,466.0,133,433,0
2026-06-30,DC002,MED035,77.94,0.4,0,324.7,47.0,0.0,36,347,0
2026-06-30,DC003,MED035,55.23,0.4,0,288.2,25.0,0.0,129,394,0
2026-06-30,DC004,MED035,90.78,0.4,0,367.5,34.0,0.0,34,366,0
2026-06-30,DC005,MED035,57.27,0.4,0,374.4,48.0,466.0,35,378,0
2026-06-30,DC006,MED035,66.03,0.4,0,400.0,35.0,0.0,87,385,0
2026-06-30,DC007,MED035,54.92,0.4,0,172.0,22.0,466.0,33,353,0
2026-06-30,DC008,MED035,72.5,0.4,0,245.5,15.0,466.0,38,350,0
2026-06-30,DC001,MED036,116.9,0.4,0,669.3,72.0,0.0,58,599,0
2026-06-30,DC002,MED036,131.59,0.4,0,581.9,41.0,0.0,58,571,0
2026-06-30,DC003,MED036,114.17,0.4,0,300.2,29.0,756.0,63,600,0
2026-06-30,DC004,MED036,112.11,0.4,0,183.7,10.0,756.0,53,584,0
2026-06-30,DC005,MED036,94.77,0.4,0,68.8,4.0,756.0,51,591,0
2026-06-30,DC006,MED036,102.81,0.4,0,607.7,70.0,756.0,58,566,0
2026-06-30,DC007,MED036,71.87,0.4,0,138.5,15.0,756.0,64,578,0
2026-06-30,DC008,MED036,149.79,0.4,0,453.2,60.0,756.0,119,597,0
2026-06-30,DC001,MED037,172.95,0.4,0,1519.0,136.0,0.0,73,1159,0
2026-06-30,DC002,MED037,229.78,0.4,0,1061.2,93.0,0.0,413,1327,0
2026-06-30,DC003,MED037,172.08,0.4,0,584.7,77.0,1365.0,331,1278,0
2026-06-30,DC004,MED037,91.14,0.4,0,910.0,80.0,1365.0,78,1027,0
2026-06-30,DC005,MED037,138.69,0.4,0,1979.5,243.0,0.0,255,1114,0
2026-06-30,DC006,MED037,153.35,0.4,0,830.0,111.0,1365.0,152,1087,0
2026-06-30,DC007,MED037,155.58,0.4,0,1653.1,122.0,0.0,67,1026,0
2026-06-30,DC008,MED037,175.61,0.4,0,869.6,82.0,1365.0,272,1107,0
2026-06-30,DC001,MED038,165.72,0.4,0,763.0,74.0,1426.0,226,1145,0
2026-06-30,DC002,MED038,149.69,0.4,0,529.4,49.0,1426.0,142,1108,0
2026-06-30,DC003,MED038,131.55,0.4,0,1637.4,109.0,0.0,70,1072,0
2026-06-30,DC004,MED038,147.51,0.4,0,883.1,97.0,1426.0,360,1173,0
2026-06-30,DC005,MED038,179.23,0.4,0,1748.9,91.0,0.0,72,1079,0
2026-06-30,DC006,MED038,187.2,0.4,0,1222.1,97.0,1426.0,83,1073,0
2026-06-30,DC007,MED038,139.12,0.4,0,989.3,93.0,0.0,195,1112,0
2026-06-30,DC008,MED038,191.87,0.4,0,1387.4,183.0,0.0,334,1201,0
2026-06-30,DC001,MED039,51.91,0.4,0,231.2,23.0,0.0,33,260,0
2026-06-30,DC002,MED039,40.94,0.4,0,339.8,18.0,0.0,18,251,0
2026-06-30,DC003,MED039,49.49,0.4,0,88.3,9.0,314.0,69,280,0
2026-06-30,DC004,MED039,50.41,0.4,0,52.5,6.0,314.0,87,280,0
2026-06-30,DC005,MED039,39.61,0.4,0,41.0,4.0,314.0,61,271,0
2026-06-30,DC006,MED039,37.39,0.4,0,242.2,19.0,314.0,19,253,0
2026-06-30,DC007,MED039,51.2,0.4,0,115.5,13.0,314.0,20,248,0
2026-06-30,DC008,MED039,44.21,0.4,0,222.7,20.0,314.0,20,249,0
2026-06-30,DC001,MED040,55.0,0.4,0,183.9,9.0,340.0,58,241,0
2026-06-30,DC002,MED040,59.12,0.4,0,300.7,25.0,0.0,157,301,0
2026-06-30,DC003,MED040,34.49,0.4,0,445.7,29.0,0.0,35,217,0
2026-06-30,DC004,MED040,43.95,0.4,0,404.7,42.0,0.0,93,256,0
2026-06-30,DC005,MED040,10.6,0.4,0,489.3,38.0,0.0,161,358,0
2026-06-30,DC006,MED040,0.0,0.4,0,432.1,57.0,0.0,48,231,0
2026-06-30,DC007,MED040,22.39,0.4,0,380.2,29.0,0.0,70,234,0
2026-06-30,DC008,MED040,0.0,0.4,0,493.6,29.0,0.0,48,246,0
2026-07-01,DC001,MED001,35.22,0.8,0,101.5,14.0,215.0,14,176,0
2026-07-01,DC002,MED001,29.12,0.8,0,13.0,2.0,215.0,39,185,0
2026-07-01,DC003,MED001,34.57,0.8,0,58.7,5.0,215.0,30,183,0
2026-07-01,DC004,MED001,32.54,0.8,0,54.8,7.0,215.0,15,172,0
2026-07-01,DC005,MED001,37.07,0.8,0,111.2,9.0,215.0,14,176,0
2026-07-01,DC006,MED001,35.33,0.8,0,0.0,0.0,215.0,42,189,1
2026-07-01,DC007,MED001,31.25,0.8,0,34.2,2.0,215.0,43,192,0
2026-07-01,DC008,MED001,25.86,0.8,0,167.5,20.0,215.0,15,180,0
2026-07-01,DC001,MED002,27.68,0.8,0,108.9,12.0,219.0,17,180,0
2026-07-01,DC002,MED002,18.49,0.8,0,208.5,17.0,0.0,11,178,0
2026-07-01,DC003,MED002,32.9,0.8,0,174.5,9.0,0.0,11,175,0
2026-07-01,DC004,MED002,29.44,0.8,0,258.9,17.0,0.0,11,173,0
2026-07-01,DC005,MED002,30.95,0.8,0,164.8,15.0,219.0,11,173,0
2026-07-01,DC006,MED002,22.22,0.8,0,212.3,28.0,219.0,24,182,0
2026-07-01,DC007,MED002,28.61,0.8,0,54.4,6.0,219.0,75,217,0
2026-07-01,DC008,MED002,23.68,0.8,0,199.2,30.0,0.0,11,174,0
2026-07-01,DC001,MED003,81.81,0.8,0,385.7,49.0,699.0,156,602,0
2026-07-01,DC002,MED003,65.77,0.8,0,325.0,23.0,699.0,135,568,0
2026-07-01,DC003,MED003,78.56,0.8,0,483.5,57.0,0.0,156,608,0
2026-07-01,DC004,MED003,60.46,0.8,0,572.1,64.0,0.0,199,635,0
2026-07-01,DC005,MED003,77.49,0.8,0,475.0,63.0,699.0,134,576,0
2026-07-01,DC006,MED003,56.75,0.8,0,837.6,86.0,0.0,32,528,0
2026-07-01,DC007,MED003,104.14,0.8,0,325.9,43.0,699.0,114,557,0
2026-07-01,DC008,MED003,81.97,0.8,0,661.3,48.0,0.0,130,582,0
2026-07-01,DC001,MED004,147.05,0.8,0,1145.0,82.0,0.0,305,1105,0
2026-07-01,DC002,MED004,155.83,0.8,0,549.5,70.0,1309.0,49,987,0
2026-07-01,DC003,MED004,129.97,0.8,0,629.3,68.0,1309.0,51,984,0
2026-07-01,DC004,MED004,136.76,0.8,0,1029.8,74.0,1309.0,313,1144,0
2026-07-01,DC005,MED004,153.93,0.8,0,497.7,69.0,1309.0,50,976,0
2026-07-01,DC006,MED004,149.09,0.8,0,1143.7,114.0,1309.0,48,963,0
2026-07-01,DC007,MED004,137.56,0.8,0,641.9,44.0,1309.0,304,1122,0
2026-07-01,DC008,MED004,155.47,0.8,0,1365.8,162.0,0.0,221,1043,0
2026-07-01,DC001,MED005,42.28,0.8,0,310.3,46.0,494.0,90,342,0
2026-07-01,DC002,MED005,46.9,0.8,0,216.5,25.0,494.0,63,321,0
2026-07-01,DC003,MED005,44.26,0.8,0,495.6,29.0,0.0,39,309,0
2026-07-01,DC004,MED005,19.9,0.8,0,361.4,28.0,494.0,148,390,0
2026-07-01,DC005,MED005,41.83,0.8,0,349.0,27.0,494.0,48,373,0
2026-07-01,DC006,MED005,0.0,0.8,0,510.9,38.0,494.0,65,337,0
2026-07-01,DC007,MED005,23.78,0.8,0,326.0,22.0,494.0,129,364,0
2026-07-01,DC008,MED005,29.82,0.8,0,424.9,59.0,0.0,57,327,0
2026-07-01,DC001,MED006,37.16,0.8,0,308.5,32.0,0.0,19,203,0
2026-07-01,DC002,MED006,36.07,0.8,0,94.4,7.0,258.0,17,204,0
2026-07-01,DC003,MED006,24.0,0.8,0,99.3,6.0,258.0,17,190,0
2026-07-01,DC004,MED006,23.79,0.8,0,275.3,16.0,0.0,38,220,0
2026-07-01,DC005,MED006,43.65,0.8,0,115.8,9.0,258.0,94,274,0
2026-07-01,DC006,MED006,28.37,0.8,0,149.6,16.0,258.0,27,210,0
2026-07-01,DC007,MED006,32.27,0.8,0,152.4,13.0,258.0,38,213,0
2026-07-01,DC008,MED006,38.67,0.8,0,300.8,23.0,0.0,20,202,0
2026-07-01,DC001,MED007,70.38,0.8,0,628.8,69.0,0.0,32,469,0
2026-07-01,DC002,MED007,69.3,0.8,0,533.4,34.0,0.0,211,586,0
2026-07-01,DC003,MED007,66.85,0.8,0,346.3,37.0,0.0,90,499,0
2026-07-01,DC004,MED007,63.94,0.8,0,730.0,46.0,0.0,31,473,0
2026-07-01,DC005,MED007,73.72,0.8,0,688.1,53.0,0.0,32,462,0
2026-07-01,DC006,MED007,44.25,0.8,0,510.4,54.0,625.0,31,482,0
2026-07-01,DC007,MED007,66.16,0.8,0,299.7,17.0,625.0,32,482,0
2026-07-01,DC008,MED007,79.68,0.8,0,649.0,92.0,0.0,31,481,0
2026-07-01,DC001,MED008,160.95,0.8,0,776.7,60.0,0.0,244,1124,0
2026-07-01,DC002,MED008,174.04,0.8,0,323.3,47.0,1205.0,395,1200,0
2026-07-01,DC003,MED008,166.43,0.8,0,341.5,50.0,1205.0,236,1112,0
2026-07-01,DC004,MED008,140.85,0.8,0,1432.0,201.0,0.0,166,954,0
2026-07-01,DC005,MED008,135.82,0.8,0,1343.7,92.0,0.0,344,1091,0
2026-07-01,DC006,MED008,129.39,0.8,0,888.6,114.0,1205.0,134,935,0
2026-07-01,DC007,MED008,142.11,0.8,0,724.2,98.0,1205.0,158,955,0
2026-07-01,DC008,MED008,139.72,0.8,0,1390.6,91.0,0.0,49,902,0
2026-07-01,DC001,MED009,167.66,0.8,0,665.4,82.0,1366.0,243,1263,0
2026-07-01,DC002,MED009,156.89,0.8,0,979.6,55.0,0.0,192,1239,0
2026-07-01,DC003,MED009,174.68,0.8,0,387.5,25.0,1366.0,289,1297,0
2026-07-01,DC004,MED009,178.54,0.8,0,1443.9,176.0,0.0,272,1100,0
2026-07-01,DC005,MED009,155.68,0.8,0,868.9,77.0,1366.0,238,1093,0
2026-07-01,DC006,MED009,153.89,0.8,0,798.3,105.0,1366.0,63,1025,0
2026-07-01,DC007,MED009,162.52,0.8,0,1146.1,132.0,0.0,60,1016,0
2026-07-01,DC008,MED009,163.79,0.8,0,1621.8,169.0,0.0,240,1096,0
2026-07-01,DC001,MED010,47.17,0.8,0,577.6,38.0,0.0,59,376,0
2026-07-01,DC002,MED010,37.59,0.8,0,269.4,26.0,549.0,60,355,0
2026-07-01,DC003,MED010,22.24,0.8,0,618.9,38.0,0.0,98,350,0
2026-07-01,DC004,MED010,72.06,0.8,0,532.2,36.0,0.0,107,386,0
2026-07-01,DC005,MED010,407.64,0.8,0,689.7,66.0,0.0,78,452,0
2026-07-01,DC006,MED010,90.74,0.8,0,678.6,93.0,0.0,57,398,0
2026-07-01,DC007,MED010,44.06,0.8,0,595.0,61.0,0.0,71,382,0
2026-07-01,DC008,MED010,40.71,0.8,0,302.2,18.0,549.0,94,402,0
2026-07-01,DC001,MED011,87.08,0.8,0,488.7,66.0,0.0,140,458,0
2026-07-01,DC002,MED011,68.69,0.8,0,424.0,26.0,0.0,117,438,0
2026-07-01,DC003,MED011,84.66,0.8,0,324.2,26.0,0.0,106,437,0
2026-07-01,DC004,MED011,78.69,0.8,0,260.8,29.0,520.0,79,434,0
2026-07-01,DC005,MED011,82.54,0.8,0,520.4,64.0,0.0,185,491,0
2026-07-01,DC006,MED011,68.3,0.8,0,451.7,52.0,0.0,32,403,0
2026-07-01,DC007,MED011,68.17,0.8,0,412.2,21.0,0.0,32,411,0
2026-07-01,DC008,MED011,53.35,0.8,0,459.5,67.0,0.0,86,415,0
2026-07-01,DC001,MED012,35.86,0.8,0,1173.2,101.0,0.0,133,610,0
2026-07-01,DC002,MED012,32.92,0.8,0,1251.1,99.0,0.0,95,577,0
2026-07-01,DC003,MED012,24.08,0.8,0,931.4,76.0,0.0,104,586,0
2026-07-01,DC004,MED012,55.03,0.8,0,808.4,67.0,0.0,271,692,0
2026-07-01,DC005,MED012,79.79,0.8,0,1336.1,71.0,0.0,109,691,0
2026-07-01,DC006,MED012,89.52,0.8,0,752.8,104.0,890.0,190,616,0
2026-07-01,DC007,MED012,115.25,0.8,1,177.8,17.0,890.0,258,654,0
2026-07-01,DC008,MED012,97.97,0.8,0,432.2,27.0,890.0,178,602,0
2026-07-01,DC001,MED013,48.47,0.8,0,173.6,23.0,361.0,19,275,0
2026-07-01,DC002,MED013,44.86,0.8,0,185.6,14.0,0.0,19,282,0
2026-07-01,DC003,MED013,42.96,0.8,0,242.8,12.0,0.0,17,277,0
2026-07-01,DC004,MED013,50.52,0.8,0,431.4,24.0,0.0,17,270,0
2026-07-01,DC005,MED013,48.48,0.8,0,90.9,7.0,361.0,19,286,0
2026-07-01,DC006,MED013,29.65,0.8,0,270.3,39.0,361.0,50,303,0
2026-07-01,DC007,MED013,40.98,0.8,0,163.3,18.0,361.0,80,318,0
2026-07-01,DC008,MED013,26.87,0.8,0,182.1,13.0,361.0,83,310,0
2026-07-01,DC001,MED014,20.64,0.8,0,369.0,43.0,0.0,32,338,0
2026-07-01,DC002,MED014,42.48,0.8,0,148.6,15.0,437.0,32,338,0
2026-07-01,DC003,MED014,48.81,0.8,0,502.5,27.0,0.0,117,400,0
2026-07-01,DC004,MED014,43.89,0.8,0,511.0,72.0,0.0,34,344,0
2026-07-01,DC005,MED014,21.42,0.8,0,199.6,12.0,437.0,123,365,0
2026-07-01,DC006,MED014,63.82,0.8,0,356.6,29.0,437.0,30,331,0
2026-07-01,DC007,MED014,39.19,0.8,0,123.8,13.0,437.0,114,400,0
2026-07-01,DC008,MED014,59.07,0.8,0,364.4,45.0,0.0,94,353,0
2026-07-01,DC001,MED015,145.23,0.8,0,792.9,89.0,0.0,403,1295,0
2026-07-01,DC002,MED015,149.3,0.8,0,626.9,65.0,0.0,376,1249,0
2026-07-01,DC003,MED015,170.17,0.8,0,193.8,28.0,1245.0,402,1232,0
2026-07-01,DC004,MED015,132.06,0.8,0,1709.0,213.0,0.0,250,1046,0
2026-07-01,DC005,MED015,143.71,0.8,0,1124.3,139.0,1245.0,56,935,0
