order_id,dc_id,sku_id,distributor_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,on_time,fill_rate,order_frequency_days
ORD039575,DC003,MED031,SUP004,2026-08-08,2026-08-08,2026-08-08,32.0,32.0,True,1.0,1.0
ORD039576,DC004,MED031,SUP004,2026-08-08,2026-08-08,2026-08-08,47.0,47.0,True,1.0,1.0
ORD039577,DC005,MED031,SUP004,2026-08-08,2026-08-08,2026-08-08,45.0,45.0,True,1.0,1.0
ORD039578,DC008,MED031,SUP004,2026-08-08,2026-08-08,2026-08-08,37.0,37.0,True,1.0,1.0
ORD039579,DC001,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,29.0,29.0,True,1.0,1.0
ORD039580,DC002,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,26.0,26.0,True,1.0,1.0
ORD039581,DC003,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,47.0,47.0,True,1.0,2.0
ORD039582,DC004,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,25.0,25.0,True,1.0,1.0
ORD039583,DC005,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,38.0,38.0,True,1.0,3.0
ORD039584,DC006,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,26.0,26.0,True,1.0,1.0
ORD039585,DC007,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,29.0,29.0,True,1.0,1.0
ORD039586,DC008,MED032,SUP003,2026-08-08,2026-08-08,2026-08-08,24.0,24.0,True,1.0,1.0
ORD039587,DC002,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,34.0,34.0,True,1.0,2.0
ORD039588,DC003,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,40.0,40.0,True,1.0,1.0
ORD039589,DC004,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,35.0,35.0,True,1.0,2.0
ORD039590,DC005,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,49.0,49.0,True,1.0,2.0
ORD039591,DC006,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,51.0,51.0,True,1.0,1.0
ORD039592,DC007,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,48.0,48.0,True,1.0,4.0
ORD039593,DC008,MED033,SUP002,2026-08-08,2026-08-08,2026-08-08,33.0,33.0,True,1.0,1.0
ORD039594,DC003,MED034,SUP001,2026-08-08,2026-08-08,2026-08-08,82.0,82.0,True,1.0,2.0
ORD039595,DC004,MED034,SUP001,2026-08-08,2026-08-08,2026-08-08,52.0,52.0,True,1.0,2.0
ORD039596,DC005,MED034,SUP001,2026-08-08,2026-08-08,2026-08-08,86.0,86.0,True,1.0,1.0
ORD039597,DC006,MED034,SUP001,2026-08-08,2026-08-08,2026-08-08,75.0,75.0,True,1.0,1.0
ORD039598,DC008,MED034,SUP001,2026-08-08,2026-08-08,2026-08-08,91.0,91.0,True,1.0,2.0
ORD039599,DC001,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,73.0,73.0,True,1.0,1.0
ORD039600,DC003,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,63.0,63.0,True,1.0,1.0
ORD039601,DC004,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,59.0,59.0,True,1.0,1.0
ORD039602,DC005,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,84.0,84.0,True,1.0,2.0
ORD039603,DC006,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,89.0,0.0,False,0.0,1.0
ORD039604,DC007,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,31.0,31.0,True,1.0,1.0
ORD039605,DC008,MED035,SUP001,2026-08-08,2026-08-08,2026-08-08,72.0,25.670000000000172,False,0.357,1.0
ORD039606,DC004,MED036,SUP001,2026-08-08,2026-08-08,2026-08-08,76.0,76.0,True,1.0,1.0
ORD039607,DC006,MED036,SUP001,2026-08-08,2026-08-08,2026-08-08,112.0,112.0,True,1.0,1.0
ORD039608,DC007,MED036,SUP001,2026-08-08,2026-08-08,2026-08-08,106.0,106.0,True,1.0,1.0
ORD039609,DC008,MED036,SUP001,2026-08-08,2026-08-08,2026-08-08,109.0,109.0,True,1.0,2.0
ORD039610,DC003,MED037,SUP005,2026-08-08,2026-08-08,2026-08-08,54.0,54.0,True,1.0,1.0
ORD039611,DC004,MED037,SUP005,2026-08-08,2026-08-08,2026-08-08,159.0,159.0,True,1.0,2.0
ORD039612,DC005,MED037,SUP005,2026-08-08,2026-08-08,2026-08-08,79.0,79.0,True,1.0,2.0
ORD039613,DC006,MED037,SUP005,2026-08-08,2026-08-08,2026-08-08,74.0,74.0,True,1.0,1.0
ORD039614,DC008,MED037,SUP005,2026-08-08,2026-08-08,2026-08-08,4.0,4.0,True,1.0,4.0
ORD039615,DC002,MED038,SUP002,2026-08-08,2026-08-08,2026-08-08,22.0,22.0,True,1.0,3.0
ORD039616,DC003,MED038,SUP002,2026-08-08,2026-08-08,2026-08-08,123.0,123.0,True,1.0,3.0
ORD039617,DC005,MED038,SUP002,2026-08-08,2026-08-08,2026-08-08,3.0,3.0,True,1.0,2.0
ORD039618,DC006,MED038,SUP002,2026-08-08,2026-08-08,2026-08-08,160.0,160.0,True,1.0,3.0
ORD039619,DC008,MED038,SUP002,2026-08-08,2026-08-08,2026-08-08,130.0,130.0,True,1.0,2.0
ORD039620,DC001,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,32.0,32.0,True,1.0,1.0
ORD039621,DC002,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,38.0,38.0,True,1.0,2.0
ORD039622,DC003,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,23.0,23.0,True,1.0,1.0
ORD039623,DC004,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,46.0,46.0,True,1.0,1.0
ORD039624,DC005,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,38.0,38.0,True,1.0,1.0
ORD039625,DC006,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,34.0,34.0,True,1.0,1.0
ORD039626,DC007,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,40.0,32.29999999999998,False,0.807,1.0
ORD039627,DC008,MED039,SUP003,2026-08-08,2026-08-08,2026-08-08,22.0,22.0,True,1.0,4.0
ORD039628,DC002,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,14.0,14.0,True,1.0,2.0
ORD039629,DC004,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,16.0,16.0,True,1.0,1.0
ORD039630,DC005,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,20.0,20.0,True,1.0,1.0
ORD039631,DC006,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,10.0,10.0,True,1.0,1.0
ORD039632,DC007,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,8.0,8.0,True,1.0,2.0
ORD039633,DC008,MED040,SUP004,2026-08-08,2026-08-08,2026-08-08,44.0,44.0,True,1.0,1.0
ORD039634,DC001,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,47.0,47.0,True,1.0,1.0
ORD039635,DC002,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,30.0,30.0,True,1.0,2.0
ORD039636,DC003,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,32.0,32.0,True,1.0,1.0
ORD039637,DC005,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,33.0,21.740000000000023,False,0.659,1.0
ORD039638,DC007,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,22.0,22.0,True,1.0,3.0
ORD039639,DC008,MED001,SUP005,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,1.0
ORD039640,DC001,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,25.0,25.0,True,1.0,2.0
ORD039641,DC003,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,20.0,20.0,True,1.0,1.0
ORD039642,DC004,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,36.0,36.0,True,1.0,2.0
ORD039643,DC005,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,24.0,24.0,True,1.0,1.0
ORD039644,DC006,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,22.0,22.0,True,1.0,1.0
ORD039645,DC007,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,23.0,23.0,True,1.0,1.0
ORD039646,DC008,MED002,SUP005,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,1.0
ORD039647,DC002,MED003,SUP003,2026-08-09,2026-08-09,2026-08-09,91.0,91.0,True,1.0,1.0
ORD039648,DC004,MED003,SUP003,2026-08-09,2026-08-09,2026-08-09,67.0,67.0,True,1.0,2.0
ORD039649,DC006,MED003,SUP003,2026-08-09,2026-08-09,2026-08-09,35.0,35.0,True,1.0,1.0
ORD039650,DC008,MED003,SUP003,2026-08-09,2026-08-09,2026-08-09,56.0,56.0,True,1.0,3.0
ORD039651,DC001,MED004,SUP005,2026-08-09,2026-08-09,2026-08-09,86.0,86.0,True,1.0,1.0
ORD039652,DC002,MED004,SUP005,2026-08-09,2026-08-09,2026-08-09,80.0,80.0,True,1.0,1.0
ORD039653,DC003,MED004,SUP005,2026-08-09,2026-08-09,2026-08-09,83.0,83.0,True,1.0,2.0
ORD039654,DC008,MED004,SUP005,2026-08-09,2026-08-09,2026-08-09,114.0,114.0,True,1.0,2.0
ORD039655,DC001,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,10.0,10.0,True,1.0,1.0
ORD039656,DC002,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,3.0
ORD039657,DC003,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,66.0,66.0,True,1.0,1.0
ORD039658,DC004,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,63.0,63.0,True,1.0,1.0
ORD039659,DC005,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,0.0,0.0,True,1.0,1.0
ORD039660,DC007,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,35.0,35.0,True,1.0,1.0
ORD039661,DC008,MED005,SUP005,2026-08-09,2026-08-09,2026-08-09,65.0,65.0,True,1.0,1.0
ORD039662,DC003,MED006,SUP002,2026-08-09,2026-08-09,2026-08-09,20.0,20.0,True,1.0,2.0
ORD039663,DC004,MED006,SUP002,2026-08-09,2026-08-09,2026-08-09,38.0,38.0,True,1.0,1.0
ORD039664,DC005,MED006,SUP002,2026-08-09,2026-08-09,2026-08-09,33.0,33.0,True,1.0,2.0
ORD039665,DC006,MED006,SUP002,2026-08-09,2026-08-09,2026-08-09,28.0,28.0,True,1.0,2.0
ORD039666,DC008,MED006,SUP002,2026-08-09,2026-08-09,2026-08-09,12.0,12.0,True,1.0,2.0
ORD039667,DC001,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,13.0,13.0,True,1.0,1.0
ORD039668,DC002,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,56.0,56.0,True,1.0,2.0
ORD039669,DC003,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,61.0,61.0,True,1.0,5.0
ORD039670,DC004,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,63.0,63.0,True,1.0,1.0
ORD039671,DC006,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,71.0,71.0,True,1.0,2.0
ORD039672,DC008,MED007,SUP001,2026-08-09,2026-08-09,2026-08-09,42.0,42.0,True,1.0,1.0
ORD039673,DC001,MED008,SUP002,2026-08-09,2026-08-09,2026-08-09,106.0,106.0,True,1.0,2.0
ORD039674,DC002,MED008,SUP002,2026-08-09,2026-08-09,2026-08-09,123.0,123.0,True,1.0,1.0
ORD039675,DC004,MED008,SUP002,2026-08-09,2026-08-09,2026-08-09,112.0,112.0,True,1.0,2.0
ORD039676,DC007,MED008,SUP002,2026-08-09,2026-08-09,2026-08-09,84.0,84.0,True,1.0,1.0
ORD039677,DC008,MED008,SUP002,2026-08-09,2026-08-09,2026-08-09,86.0,86.0,True,1.0,1.0
ORD039678,DC003,MED009,SUP002,2026-08-09,2026-08-09,2026-08-09,94.0,94.0,True,1.0,3.0
ORD039679,DC004,MED009,SUP002,2026-08-09,2026-08-09,2026-08-09,85.0,85.0,True,1.0,1.0
ORD039680,DC005,MED009,SUP002,2026-08-09,2026-08-09,2026-08-09,105.0,105.0,True,1.0,1.0
ORD039681,DC006,MED009,SUP002,2026-08-09,2026-08-09,2026-08-09,80.0,80.0,True,1.0,1.0
ORD039682,DC007,MED009,SUP002,2026-08-09,2026-08-09,2026-08-09,119.0,119.0,True,1.0,1.0
ORD039683,DC001,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,25.0,25.0,True,1.0,2.0
ORD039684,DC002,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,84.0,84.0,True,1.0,1.0
ORD039685,DC004,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,31.0,31.0,True,1.0,1.0
ORD039686,DC005,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,61.0,61.0,True,1.0,2.0
ORD039687,DC006,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,54.0,54.0,True,1.0,1.0
ORD039688,DC007,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,10.0,10.0,True,1.0,7.0
ORD039689,DC008,MED010,SUP002,2026-08-09,2026-08-09,2026-08-09,142.0,142.0,True,1.0,1.0
ORD039690,DC002,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,51.0,51.0,True,1.0,1.0
ORD039691,DC003,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,42.0,42.0,True,1.0,2.0
ORD039692,DC004,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,58.0,58.0,True,1.0,1.0
ORD039693,DC005,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,62.0,62.0,True,1.0,1.0
ORD039694,DC007,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,42.0,42.0,True,1.0,1.0
ORD039695,DC008,MED011,SUP001,2026-08-09,2026-08-09,2026-08-09,42.0,42.0,True,1.0,1.0
ORD039696,DC002,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,68.0,68.0,True,1.0,1.0
ORD039697,DC003,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,42.0,42.0,True,1.0,1.0
ORD039698,DC004,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,80.0,80.0,True,1.0,1.0
ORD039699,DC006,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,78.0,78.0,True,1.0,1.0
ORD039700,DC007,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,73.0,73.0,True,1.0,1.0
ORD039701,DC008,MED012,SUP003,2026-08-09,2026-08-09,2026-08-09,70.0,70.0,True,1.0,1.0
ORD039702,DC001,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,43.0,43.0,True,1.0,1.0
ORD039703,DC002,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,30.0,30.0,True,1.0,1.0
ORD039704,DC003,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,1.0
ORD039705,DC004,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,38.0,38.0,True,1.0,1.0
ORD039706,DC005,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,35.0,35.0,True,1.0,1.0
ORD039707,DC006,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,50.0,50.0,True,1.0,2.0
ORD039708,DC007,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,43.0,43.0,True,1.0,1.0
ORD039709,DC008,MED013,SUP003,2026-08-09,2026-08-09,2026-08-09,25.0,25.0,True,1.0,1.0
ORD039710,DC001,MED014,SUP003,2026-08-09,2026-08-09,2026-08-09,38.0,38.0,True,1.0,1.0
ORD039711,DC002,MED014,SUP003,2026-08-09,2026-08-09,2026-08-09,34.0,34.0,True,1.0,1.0
ORD039712,DC004,MED014,SUP003,2026-08-09,2026-08-09,2026-08-09,55.0,55.0,True,1.0,1.0
ORD039713,DC005,MED014,SUP003,2026-08-09,2026-08-09,2026-08-09,6.0,6.0,True,1.0,1.0
ORD039714,DC003,MED015,SUP004,2026-08-09,2026-08-09,2026-08-09,91.0,91.0,True,1.0,2.0
ORD039715,DC004,MED015,SUP004,2026-08-09,2026-08-09,2026-08-09,118.0,118.0,True,1.0,1.0
ORD039716,DC005,MED015,SUP004,2026-08-09,2026-08-09,2026-08-09,104.0,104.0,True,1.0,1.0
ORD039717,DC006,MED015,SUP004,2026-08-09,2026-08-09,2026-08-09,47.0,47.0,True,1.0,1.0
ORD039718,DC007,MED015,SUP004,2026-08-09,2026-08-09,2026-08-09,61.0,61.0,True,1.0,1.0
ORD039719,DC001,MED016,SUP001,2026-08-09,2026-08-09,2026-08-09,22.0,22.0,True,1.0,2.0
ORD039720,DC002,MED016,SUP001,2026-08-09,2026-08-09,2026-08-09,12.0,12.0,True,1.0,2.0
ORD039721,DC004,MED016,SUP001,2026-08-09,2026-08-09,2026-08-09,3.0,3.0,True,1.0,2.0
ORD039722,DC005,MED016,SUP001,2026-08-09,2026-08-09,2026-08-09,23.0,23.0,True,1.0,2.0
ORD039723,DC006,MED016,SUP001,2026-08-09,2026-08-09,2026-08-09,3.0,3.0,True,1.0,1.0
ORD039724,DC001,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,34.0,34.0,True,1.0,2.0
ORD039725,DC002,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,53.0,53.0,True,1.0,1.0
ORD039726,DC004,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,31.0,31.0,True,1.0,1.0
ORD039727,DC005,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,22.0,22.0,True,1.0,1.0
ORD039728,DC006,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,44.0,0.0,False,0.0,1.0
ORD039729,DC007,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,26.0,26.0,True,1.0,1.0
ORD039730,DC008,MED017,SUP004,2026-08-09,2026-08-09,2026-08-09,35.0,32.12000000000013,False,0.918,1.0
ORD039731,DC001,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,51.0,51.0,True,1.0,1.0
ORD039732,DC002,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,56.0,56.0,True,1.0,2.0
ORD039733,DC003,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,11.0,11.0,True,1.0,2.0
ORD039734,DC004,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,24.0,24.0,True,1.0,1.0
ORD039735,DC005,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,43.0,43.0,True,1.0,1.0
ORD039736,DC007,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,51.0,51.0,True,1.0,1.0
ORD039737,DC008,MED018,SUP004,2026-08-09,2026-08-09,2026-08-09,55.0,55.0,True,1.0,3.0
ORD039738,DC001,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,89.0,9.619999999999976,False,0.108,1.0
ORD039739,DC002,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,73.0,73.0,True,1.0,1.0
ORD039740,DC003,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,87.0,87.0,True,1.0,1.0
ORD039741,DC004,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,65.0,65.0,True,1.0,1.0
ORD039742,DC005,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,73.0,0.0,False,0.0,4.0
ORD039743,DC007,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,73.0,73.0,True,1.0,1.0
ORD039744,DC008,MED019,SUP003,2026-08-09,2026-08-09,2026-08-09,30.0,30.0,True,1.0,2.0
ORD039745,DC002,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,1.0
ORD039746,DC003,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,35.0,35.0,True,1.0,2.0
ORD039747,DC004,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,26.0,26.0,True,1.0,1.0
ORD039748,DC005,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,34.0,34.0,True,1.0,1.0
ORD039749,DC006,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,34.0,34.0,True,1.0,1.0
ORD039750,DC007,MED020,SUP004,2026-08-09,2026-08-09,2026-08-09,53.0,53.0,True,1.0,2.0
ORD039751,DC001,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,94.0,94.0,True,1.0,1.0
ORD039752,DC002,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,82.0,82.0,True,1.0,1.0
ORD039753,DC004,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,106.0,106.0,True,1.0,1.0
ORD039754,DC005,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,108.0,108.0,True,1.0,1.0
ORD039755,DC006,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,97.0,97.0,True,1.0,3.0
ORD039756,DC007,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,115.0,115.0,True,1.0,1.0
ORD039757,DC008,MED021,SUP004,2026-08-09,2026-08-09,2026-08-09,110.0,110.0,True,1.0,2.0
ORD039758,DC001,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,50.0,50.0,True,1.0,1.0
ORD039759,DC002,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,58.0,58.0,True,1.0,1.0
ORD039760,DC003,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,39.0,39.0,True,1.0,1.0
ORD039761,DC004,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,49.0,49.0,True,1.0,1.0
ORD039762,DC005,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,65.0,65.0,True,1.0,1.0
ORD039763,DC006,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,47.0,47.0,True,1.0,2.0
ORD039764,DC007,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,68.0,68.0,True,1.0,3.0
ORD039765,DC008,MED022,SUP004,2026-08-09,2026-08-09,2026-08-09,56.0,56.0,True,1.0,1.0
ORD039766,DC001,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,96.0,96.0,True,1.0,1.0
ORD039767,DC003,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,59.0,59.0,True,1.0,1.0
ORD039768,DC004,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,9.0,9.0,True,1.0,3.0
ORD039769,DC005,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,80.0,80.0,True,1.0,2.0
ORD039770,DC006,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,47.0,47.0,True,1.0,1.0
ORD039771,DC007,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,22.0,22.0,True,1.0,2.0
ORD039772,DC008,MED023,SUP003,2026-08-09,2026-08-09,2026-08-09,60.0,60.0,True,1.0,1.0
ORD039773,DC002,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,28.0,28.0,True,1.0,1.0
ORD039774,DC004,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,49.0,49.0,True,1.0,1.0
ORD039775,DC005,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,55.0,55.0,True,1.0,1.0
ORD039776,DC006,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,20.0,20.0,True,1.0,1.0
ORD039777,DC007,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,23.0,23.0,True,1.0,1.0
ORD039778,DC008,MED024,SUP003,2026-08-09,2026-08-09,2026-08-09,19.0,19.0,True,1.0,1.0
ORD039779,DC002,MED025,SUP001,2026-08-09,2026-08-09,2026-08-09,78.0,78.0,True,1.0,1.0
ORD039780,DC003,MED025,SUP001,2026-08-09,2026-08-09,2026-08-09,89.0,89.0,True,1.0,1.0
ORD039781,DC004,MED025,SUP001,2026-08-09,2026-08-09,2026-08-09,66.0,66.0,True,1.0,1.0
ORD039782,DC005,MED025,SUP001,2026-08-09,2026-08-09,2026-08-09,146.0,146.0,True,1.0,2.0
ORD039783,DC008,MED025,SUP001,2026-08-09,2026-08-09,2026-08-09,119.0,119.0,True,1.0,1.0
ORD039784,DC001,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,82.0,82.0,True,1.0,4.0
ORD039785,DC002,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,77.0,77.0,True,1.0,2.0
ORD039786,DC005,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,100.0,100.0,True,1.0,1.0
ORD039787,DC006,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,69.0,69.0,True,1.0,2.0
ORD039788,DC007,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,62.0,62.0,True,1.0,2.0
ORD039789,DC008,MED026,SUP001,2026-08-09,2026-08-09,2026-08-09,50.0,50.0,True,1.0,1.0
ORD039790,DC001,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,65.0,65.0,True,1.0,2.0
ORD039791,DC003,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,79.0,79.0,True,1.0,6.0
ORD039792,DC004,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,122.0,122.0,True,1.0,1.0
ORD039793,DC006,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,95.0,95.0,True,1.0,1.0
ORD039794,DC007,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,114.0,114.0,True,1.0,1.0
ORD039795,DC008,MED027,SUP005,2026-08-09,2026-08-09,2026-08-09,91.0,91.0,True,1.0,1.0
ORD039796,DC002,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,52.0,52.0,True,1.0,1.0
ORD039797,DC003,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,49.0,49.0,True,1.0,1.0
ORD039798,DC004,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,46.0,46.0,True,1.0,2.0
ORD039799,DC005,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,45.0,45.0,True,1.0,1.0
ORD039800,DC006,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,40.0,21.329999999999927,False,0.533,1.0
ORD039801,DC007,MED028,SUP004,2026-08-09,2026-08-09,2026-08-09,52.0,52.0,True,1.0,2.0
ORD039802,DC001,MED029,SUP004,2026-08-09,2026-08-09,2026-08-09,44.0,44.0,True,1.0,1.0
ORD039803,DC003,MED029,SUP004,2026-08-09,2026-08-09,2026-08-09,59.0,59.0,True,1.0,1.0
ORD039804,DC004,MED029,SUP004,2026-08-09,2026-08-09,2026-08-09,39.0,39.0,True,1.0,1.0
ORD039805,DC007,MED029,SUP004,2026-08-09,2026-08-09,2026-08-09,27.0,27.0,True,1.0,1.0
ORD039806,DC001,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,1.0,1.0,True,1.0,1.0
ORD039807,DC002,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,37.0,37.0,True,1.0,2.0
ORD039808,DC003,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,20.0,20.0,True,1.0,2.0
ORD039809,DC004,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,40.0,40.0,True,1.0,1.0
ORD039810,DC005,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,6.0,6.0,True,1.0,1.0
ORD039811,DC006,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,44.0,44.0,True,1.0,2.0
ORD039812,DC007,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,29.0,29.0,True,1.0,2.0
ORD039813,DC008,MED030,SUP005,2026-08-09,2026-08-09,2026-08-09,34.0,34.0,True,1.0,1.0
